trial,bleu,precision,recall,f1
1,0.1508241031010258,0.6817573308944702,0.6881598830223083,0.684943675994873
2,0.0484598042850281,0.715962290763855,0.5931288003921509,0.6487827301025391
3,0.04387472647566733,0.6299750804901123,0.5983188152313232,0.613739013671875
4,0.06190453174219262,0.6459733247756958,0.6515882015228271,0.6487686038017273
5,0.15322997145580367,0.7353801727294922,0.743963360786438,0.739646852016449
6,0.028718131377592222,0.4948859214782715,0.5746963024139404,0.5318134427070618
7,0.04355997127968507,0.5589430332183838,0.6552969217300415,0.6032969951629639
8,0.034705427355488296,0.5864207148551941,0.5846070647239685,0.5855124592781067
9,0.04579198758662441,0.5441705584526062,0.6129919290542603,0.5765346884727478
10,0.008172836961984828,0.6028690338134766,0.5379633903503418,0.5685698986053467
11,0.02575420322457283,0.655774712562561,0.5426726341247559,0.5938867330551147
12,0.055947193192508515,0.6498361825942993,0.611099123954773,0.6298726797103882
13,0.11478777722109448,0.7283064723014832,0.6772788763046265,0.7018664479255676
14,0.08727667533297757,0.6591397523880005,0.7016370296478271,0.6797247529029846
15,0.056165016760735494,0.6436959505081177,0.6498180627822876,0.6467425227165222
16,0.056569314305756596,0.6646122932434082,0.6164584159851074,0.6396303176879883
17,0.051505096347924044,0.606663703918457,0.597186267375946,0.6018876433372498
18,0.27381669615300286,0.8030914664268494,0.7751649618148804,0.7888811826705933
19,0.024177075561902493,0.6034114956855774,0.6072062253952026,0.6053028702735901
20,0.04858656542213935,0.5788506269454956,0.5529951453208923,0.5656275749206543
21,0.05137507501385955,0.621950626373291,0.6426286101341248,0.6321205496788025
22,0.029946736222649446,0.5310479402542114,0.5533755421638489,0.5419818162918091
23,0.06147864940102967,0.6135150194168091,0.6716579794883728,0.6412712931632996
24,0.06622682169174851,0.6022031903266907,0.6017307043075562,0.6019667983055115
25,0.049892372049673145,0.6167719960212708,0.6478284597396851,0.6319188475608826
26,0.3106042242381287,0.7918094396591187,0.8279390335083008,0.8094713091850281
27,0.04036356960281142,0.6379289031028748,0.6039361953735352,0.6204673051834106
28,0.08588231524081669,0.7789292931556702,0.6968872547149658,0.7356278896331787
29,0.05768624439635489,0.7098751664161682,0.6415662169456482,0.6739943623542786
30,0.00018340846267114576,0.563836932182312,0.43882185220718384,0.49353569746017456
31,0.07671792843868577,0.6251466274261475,0.7152191400527954,0.667156457901001
32,0.02640434027613164,0.5472264289855957,0.628137469291687,0.5848970413208008
33,0.10887933765215092,0.6439041495323181,0.622734785079956,0.6331425309181213
34,0.17521847389237866,0.7539104223251343,0.7780721187591553,0.7658007144927979
35,0.044860853170377295,0.5474289655685425,0.63177490234375,0.5865853428840637
36,0.06584241057383351,0.7707679271697998,0.6825634837150574,0.7239890098571777
37,0.05992836917385906,0.6362435817718506,0.6694403886795044,0.6524199843406677
38,0.03829478533286308,0.6088540554046631,0.5698639750480652,0.5887141227722168
39,0.004413927055928652,0.6675550937652588,0.5172601938247681,0.58287513256073
40,0.026214394949627202,0.5426243543624878,0.6169977188110352,0.577426016330719
41,0.04916166983048795,0.6660834550857544,0.6301079988479614,0.6475964784622192
42,0.07080327669093069,0.637642502784729,0.6610376834869385,0.649129331111908
43,0.12639498943960545,0.7494959235191345,0.7280645370483398,0.7386248111724854
44,0.02733514202544648,0.7492789030075073,0.6561089754104614,0.6996055841445923
45,0.0427692766078674,0.6401157379150391,0.6212169528007507,0.630524754524231
46,0.005494739180077561,0.6316301822662354,0.5067417621612549,0.5623353719711304
47,0.013724879156830601,0.6228458881378174,0.5276978015899658,0.5713375210762024
48,0.054299439957023604,0.7155592441558838,0.6188549399375916,0.6637030243873596
49,0.0002660853413806443,0.6481703519821167,0.4814298450946808,0.5524938106536865
50,0.017174409121984837,0.5373373031616211,0.636899471282959,0.5828974843025208
51,0.025956192562090925,0.5545077323913574,0.6220657825469971,0.5863471627235413
52,0.0944387497168148,0.6064073443412781,0.6349277496337891,0.6203398704528809
53,0.03126177869056653,0.6917308568954468,0.6105996370315552,0.648638129234314
54,0.06309451102275604,0.709059476852417,0.6474339962005615,0.6768469214439392
55,0.039454918880602804,0.5982335209846497,0.6116512417793274,0.6048679351806641
56,0.030764416788061605,0.667615532875061,0.5946347713470459,0.629015326499939
57,0.03255334218141109,0.5405993461608887,0.549828290939331,0.5451747179031372
58,0.06085783005398729,0.6436702013015747,0.599456250667572,0.6207770109176636
59,0.04223475711969208,0.6124346256256104,0.5783469080924988,0.5949028134346008
60,0.022242793351337675,0.5463353395462036,0.599550187587738,0.5717071294784546
61,0.035754238610663555,0.6318091154098511,0.6631633639335632,0.6471067070960999
62,0.089918977383251,0.7065158486366272,0.6121619939804077,0.6559633016586304
63,0.024202940289624945,0.5197463631629944,0.5857555866241455,0.5507802963256836
64,0.13842782673249154,0.6544203162193298,0.7517427206039429,0.6997136473655701
65,0.05039535265987393,0.6405658721923828,0.6438779234886169,0.6422176361083984
66,0.06240021709007248,0.5555164217948914,0.5778263807296753,0.5664518475532532
67,0.10927616349334643,0.7132197022438049,0.6978135108947754,0.7054325342178345
68,0.046312678280363985,0.7911562919616699,0.7119027376174927,0.74944007396698
69,0.020853906268658195,0.637599766254425,0.5491965413093567,0.5901055932044983
70,0.12548399217025077,0.7020496129989624,0.6686287522315979,0.6849316954612732
71,0.010875777371298677,0.6185420155525208,0.5348157286643982,0.5736398696899414
72,0.04091121555179887,0.5863870978355408,0.6040406227111816,0.5950829386711121
73,0.07530491643588547,0.6624950170516968,0.747856855392456,0.702592670917511
74,0.056555133790691346,0.5866004228591919,0.5884284973144531,0.5875130295753479
75,0.06512528275089587,0.6458321809768677,0.6254318952560425,0.6354683637619019
76,0.041374147020678854,0.5813385248184204,0.6258863210678101,0.6027905344963074
77,0.049483072595273125,0.6147369146347046,0.6260217428207397,0.6203280091285706
78,0.039035117797983444,0.615645706653595,0.6372655630111694,0.6262691020965576
79,0.09913462287856444,0.6771284341812134,0.6576840877532959,0.6672646403312683
80,0.025316375621437716,0.6508088111877441,0.5451810956001282,0.5933305621147156
81,0.029556766620064383,0.5637637376785278,0.5704118013381958,0.5670682787895203
82,0.026254575784871937,0.6079074740409851,0.527221143245697,0.5646966695785522
83,0.06513072410578656,0.631817638874054,0.5650707483291626,0.5965830087661743
84,0.05311632330648449,0.6513036489486694,0.5723710656166077,0.6092915534973145
85,0.11943067630778238,0.6583882570266724,0.7092162370681763,0.6828576922416687
86,0.0654478768372825,0.6394201517105103,0.5976212024688721,0.6178144812583923
87,0.04996496174173509,0.6361667513847351,0.5955955982208252,0.6152129769325256
88,0.09925604530510895,0.6075383424758911,0.5971390008926392,0.6022937893867493
89,0.04482056639013563,0.6337716579437256,0.6042636632919312,0.6186659932136536
90,0.0140296768251243,0.6210575103759766,0.5164512991905212,0.5639445185661316
91,0.03391316939895095,0.6254173517227173,0.6157286167144775,0.6205351948738098
92,0.022283282960576172,0.6265307664871216,0.5673003196716309,0.5954462289810181
93,0.04194233794673125,0.6636468172073364,0.6026513576507568,0.6316800713539124
94,0.11653962953943,0.6416147351264954,0.6859221458435059,0.6630290746688843
95,0.022810713577102404,0.5149381756782532,0.5558438301086426,0.5346096754074097
96,0.04867860055565043,0.6053030490875244,0.575529932975769,0.5900411605834961
97,0.010694739816403296,0.5682936906814575,0.5174938440322876,0.5417053699493408
98,0.07362095263815137,0.7308505773544312,0.630415678024292,0.6769281029701233
99,0.05703675787848287,0.7310861349105835,0.6090683341026306,0.6645225286483765
100,0.06062000927278855,0.6601209044456482,0.6212015151977539,0.6400700807571411
101,0.20130156723360898,0.7289842367172241,0.7769027948379517,0.7521810531616211
102,0.06624753923253301,0.6594794988632202,0.7477076649665833,0.7008276581764221
103,0.05153326293628886,0.5701706409454346,0.5211571455001831,0.5445632338523865
104,0.15532385167381957,0.7005787491798401,0.6558682322502136,0.6774866580963135
105,0.04167604471686582,0.6507939696311951,0.5920032262802124,0.6200080513954163
106,0.0614313407688654,0.6810339689254761,0.5761140584945679,0.6241957545280457
107,0.06421684086070405,0.6433112621307373,0.7760958671569824,0.7034925818443298
108,0.07781822889631988,0.6068102121353149,0.6092997789382935,0.6080524921417236
109,0.04051980694628796,0.6245894432067871,0.531967282295227,0.574569582939148
110,0.03090783754824869,0.5270095467567444,0.5909196138381958,0.5571377873420715
111,0.0989547783205384,0.6357867121696472,0.6930728554725647,0.6631949543952942
112,0.03819754174859901,0.5117435455322266,0.643394947052002,0.5700670480728149
113,0.017070340643289106,0.574465274810791,0.48417845368385315,0.5254718065261841
114,0.05827770445020497,0.6445965766906738,0.6816473007202148,0.6626044511795044
115,0.04924717890083025,0.6352313756942749,0.5732113122940063,0.6026298403739929
116,0.05930765090032767,0.6626670360565186,0.6521309018135071,0.6573567986488342
117,0.13435570087541795,0.7083629369735718,0.7510907649993896,0.7291014194488525
118,0.04165914591949455,0.6652116179466248,0.5823510885238647,0.6210296750068665
119,0.023730794344495456,0.6213054656982422,0.5690334439277649,0.594021737575531
120,0.0550232042812073,0.6778125762939453,0.629166841506958,0.652584433555603
121,0.025305765055793586,0.6162171363830566,0.5491290092468262,0.5807419419288635
122,0.017602345608301272,0.6201599836349487,0.5300132632255554,0.5715539455413818
123,0.04484748100354825,0.6377773880958557,0.5906853675842285,0.613328754901886
124,0.04104437603367109,0.5251684784889221,0.6002788543701172,0.5602173209190369
125,0.051842939210425376,0.6569122672080994,0.6358035206794739,0.6461855173110962
126,0.08877416747484361,0.6806834936141968,0.6591277122497559,0.6697322130203247
127,0.049089095638086,0.6288606524467468,0.5778626799583435,0.6022840142250061
128,0.07802426953948151,0.6142890453338623,0.6415495872497559,0.627623438835144
129,0.07510558676579436,0.5189034342765808,0.6125599145889282,0.5618554949760437
130,0.07244270089912569,0.6915600299835205,0.7633342742919922,0.7256767153739929
131,0.07671071076720877,0.6389592289924622,0.6418659090995789,0.6404092907905579
132,0.044158589336077546,0.6514725685119629,0.6707606315612793,0.6609759330749512
133,0.057448997108457654,0.7582833766937256,0.6187047362327576,0.681419849395752
134,0.05089341446709661,0.6921471357345581,0.6423162221908569,0.6663013100624084
